,slice_file_name,fsID,start,end,salience,fold,classID,class
6279,39533-4-0-0.wav,39533,0.0,0.8773110000000001,1,5,4,drilling
6280,39533-4-1-0.wav,39533,1.133258,2.716735,1,5,4,drilling
6425,42324-4-0-0.wav,42324,0.0,2.036538,1,8,4,drilling
6426,42324-4-1-0.wav,42324,2.509673,4.145074,1,8,4,drilling
6427,42324-4-2-0.wav,42324,5.811333,9.811333,1,8,4,drilling
6428,42324-4-2-1.wav,42324,6.311333,10.311333,1,8,4,drilling
6429,42324-4-2-2.wav,42324,6.811333,10.811333,1,8,4,drilling
6430,42324-4-2-3.wav,42324,7.311333,11.311333,1,8,4,drilling
6431,42324-4-2-4.wav,42324,7.811333,11.811333,1,8,4,drilling
6433,42937-4-0-0.wav,42937,0.0,4.0,1,3,4,drilling
6434,42937-4-0-1.wav,42937,0.5,4.5,1,3,4,drilling
6435,42937-4-0-2.wav,42937,1.0,5.0,1,3,4,drilling
6513,46668-4-0-0.wav,46668,0.30695300000000003,4.306953,1,2,4,drilling
6514,46668-4-0-1.wav,46668,0.8069529999999999,4.806953,1,2,4,drilling
6515,46668-4-0-2.wav,46668,1.306953,5.306953,1,2,4,drilling
6516,46669-4-0-0.wav,46669,0.0,4.0,1,1,4,drilling
6517,46669-4-0-10.wav,46669,5.0,9.0,1,1,4,drilling
6518,46669-4-0-2.wav,46669,1.0,5.0,1,1,4,drilling
6519,46669-4-0-24.wav,46669,12.0,16.0,1,1,4,drilling
6520,46669-4-0-26.wav,46669,13.0,17.0,1,1,4,drilling
6521,46669-4-0-3.wav,46669,1.5,5.5,1,1,4,drilling
6522,46669-4-0-30.wav,46669,15.0,19.0,1,1,4,drilling
6523,46669-4-0-31.wav,46669,15.5,19.5,1,1,4,drilling
6524,46669-4-0-32.wav,46669,16.0,20.0,1,1,4,drilling
6525,46669-4-0-33.wav,46669,16.5,20.5,1,1,4,drilling
6526,46669-4-0-35.wav,46669,17.5,21.5,1,1,4,drilling
6527,46669-4-0-36.wav,46669,18.0,22.0,1,1,4,drilling
6528,46669-4-0-37.wav,46669,18.5,22.5,1,1,4,drilling
6529,46669-4-0-39.wav,46669,19.5,23.5,1,1,4,drilling
6530,46669-4-0-4.wav,46669,2.0,6.0,1,1,4,drilling
6531,46669-4-0-45.wav,46669,22.5,26.5,1,1,4,drilling
6532,46669-4-0-48.wav,46669,24.0,28.0,1,1,4,drilling
6533,46669-4-0-49.wav,46669,24.5,28.5,1,1,4,drilling
6534,46669-4-0-54.wav,46669,27.0,31.0,1,1,4,drilling
6535,46669-4-0-61.wav,46669,30.5,34.5,1,1,4,drilling
6536,46669-4-0-63.wav,46669,31.5,35.5,1,1,4,drilling
6537,46669-4-0-8.wav,46669,4.0,8.0,1,1,4,drilling
6538,46669-4-0-9.wav,46669,4.5,8.5,1,1,4,drilling
6601,50413-4-0-0.wav,50413,0.036026999999999997,4.036027,1,5,4,drilling
6602,50413-4-0-1.wav,50413,0.536027,4.536027,1,5,4,drilling
6603,50413-4-0-2.wav,50413,1.036027,5.036027,1,5,4,drilling
6604,50413-4-0-3.wav,50413,1.536027,5.536027,1,5,4,drilling
6605,50414-4-0-0.wav,50414,0.074114,4.074114,1,9,4,drilling
6606,50414-4-0-1.wav,50414,0.574114,4.574114,1,9,4,drilling
6607,50415-4-0-0.wav,50415,0.0,4.0,1,7,4,drilling
6608,50415-4-0-1.wav,50415,0.5,4.5,1,7,4,drilling
6609,50416-4-0-0.wav,50416,0.05870499999999999,4.058705000000001,1,2,4,drilling
6610,50416-4-0-1.wav,50416,0.558705,4.558705000000001,1,2,4,drilling
6611,50416-4-0-2.wav,50416,1.058705,5.058705000000001,1,2,4,drilling
6618,50629-4-0-0.wav,50629,0.0,4.0,1,7,4,drilling
6619,50629-4-0-1.wav,50629,0.5,4.5,1,7,4,drilling
6620,50629-4-1-0.wav,50629,15.513354000000001,19.513354,1,7,4,drilling
6621,50629-4-1-1.wav,50629,16.013354,20.013354,1,7,4,drilling
6622,50629-4-1-11.wav,50629,21.013354,25.013354,1,7,4,drilling
6623,50629-4-1-13.wav,50629,22.013354,26.013354,1,7,4,drilling
6624,50629-4-1-2.wav,50629,16.513354,20.513354,1,7,4,drilling
6625,50629-4-1-3.wav,50629,17.013354,21.013354,1,7,4,drilling
6626,50629-4-1-4.wav,50629,17.513354,21.513354,1,7,4,drilling
6627,50629-4-1-8.wav,50629,19.513354,23.513354,1,7,4,drilling
6628,50629-4-1-9.wav,50629,20.013354,24.013354,1,7,4,drilling
6629,50629-4-2-0.wav,50629,64.186504,66.57814599999999,1,7,4,drilling
6630,50629-4-3-0.wav,50629,73.171322,77.171322,1,7,4,drilling
6631,50629-4-4-0.wav,50629,79.63521999999999,83.63521999999999,1,7,4,drilling
6632,50629-4-4-3.wav,50629,81.13521999999999,85.13521999999999,1,7,4,drilling
6633,50629-4-4-8.wav,50629,83.63521999999999,87.63521999999999,1,7,4,drilling
6634,50629-4-4-9.wav,50629,84.13521999999999,88.13521999999999,1,7,4,drilling
6673,518-4-0-0.wav,518,0.242743,4.242743,1,7,4,drilling
6674,518-4-0-1.wav,518,0.7427429999999999,4.742743,1,7,4,drilling
6675,518-4-0-2.wav,518,1.242743,5.242743,1,7,4,drilling
6676,518-4-0-3.wav,518,1.742743,5.742743,1,7,4,drilling
6785,54976-4-0-0.wav,54976,5.693949,9.693949,1,9,4,drilling
6786,54976-4-0-1.wav,54976,6.193949,10.193949,1,9,4,drilling
6787,54976-4-0-2.wav,54976,6.693949000000001,10.693949,1,9,4,drilling
6788,54976-4-0-3.wav,54976,7.193949000000001,11.193949,1,9,4,drilling
6789,54976-4-0-4.wav,54976,7.693949000000001,11.693949,1,9,4,drilling
6790,54976-4-0-5.wav,54976,8.193949,12.193949,1,9,4,drilling
6791,54976-4-0-6.wav,54976,8.693949,12.693949,1,9,4,drilling
6792,54976-4-0-7.wav,54976,9.193949,13.193949,1,9,4,drilling
6793,54976-4-0-8.wav,54976,9.693949,13.693949,1,9,4,drilling
6794,54976-4-0-9.wav,54976,10.193949,14.193949,1,9,4,drilling
6795,54976-4-1-0.wav,54976,77.297309,81.297309,1,9,4,drilling
6796,54976-4-1-1.wav,54976,77.797309,81.797309,1,9,4,drilling
6797,54976-4-1-2.wav,54976,78.297309,82.297309,1,9,4,drilling
6798,54976-4-1-3.wav,54976,78.797309,82.797309,1,9,4,drilling
6826,55020-4-0-0.wav,55020,0.351364,4.351364,1,1,4,drilling
6827,55020-4-0-1.wav,55020,0.8513639999999999,4.851364,1,1,4,drilling
6828,55020-4-0-10.wav,55020,5.351364,9.351364,1,1,4,drilling
6829,55020-4-0-11.wav,55020,5.851364,9.851364,1,1,4,drilling
6830,55020-4-0-12.wav,55020,6.351364,10.351364,1,1,4,drilling
6831,55020-4-0-13.wav,55020,6.851364,10.851364,1,1,4,drilling
6832,55020-4-0-14.wav,55020,7.351364,11.351364,1,1,4,drilling
6833,55020-4-0-2.wav,55020,1.351364,5.351364,1,1,4,drilling
6834,55020-4-0-3.wav,55020,1.851364,5.851364,1,1,4,drilling
6835,55020-4-0-4.wav,55020,2.351364,6.351364,1,1,4,drilling
6836,55020-4-0-5.wav,55020,2.851364,6.851364,1,1,4,drilling
6837,55020-4-0-6.wav,55020,3.351364,7.351364,1,1,4,drilling
6838,55020-4-0-7.wav,55020,3.851364,7.851364,1,1,4,drilling
6839,55020-4-0-8.wav,55020,4.351364,8.351364,1,1,4,drilling
6840,55020-4-0-9.wav,55020,4.851364,8.851364,1,1,4,drilling
6894,57584-4-0-0.wav,57584,0.0,4.0,2,1,4,drilling
6895,57584-4-0-1.wav,57584,0.5,4.5,2,1,4,drilling
6896,57584-4-0-2.wav,57584,1.0,5.0,2,1,4,drilling
6897,57584-4-0-3.wav,57584,1.5,5.5,2,1,4,drilling
6898,57584-4-0-4.wav,57584,2.0,6.0,2,1,4,drilling
6899,57584-4-0-5.wav,57584,2.5,6.5,2,1,4,drilling
6900,57584-4-0-6.wav,57584,3.0,7.0,2,1,4,drilling
6901,57584-4-0-7.wav,57584,3.5,7.5,2,1,4,drilling
6902,57584-4-0-8.wav,57584,4.0,8.0,2,1,4,drilling
6906,57696-4-0-0.wav,57696,0.0,4.0,1,7,4,drilling
6907,57696-4-0-1.wav,57696,0.5,4.5,1,7,4,drilling
6908,57696-4-0-2.wav,57696,1.0,5.0,1,7,4,drilling
6909,57696-4-0-3.wav,57696,1.5,5.5,1,7,4,drilling
6910,57696-4-0-4.wav,57696,2.0,6.0,1,7,4,drilling
6911,57696-4-0-5.wav,57696,2.5,6.5,1,7,4,drilling
6912,58005-4-0-13.wav,58005,11.565261,15.565260999999998,1,6,4,drilling
6913,58005-4-0-17.wav,58005,13.565260999999998,17.565261,1,6,4,drilling
6914,58005-4-0-23.wav,58005,16.565261,20.565261,1,6,4,drilling
6915,58005-4-0-24.wav,58005,17.065261,21.065261,1,6,4,drilling
6916,58005-4-0-26.wav,58005,18.065261,22.065261,1,6,4,drilling
6917,58005-4-0-30.wav,58005,20.065261,24.065261,1,6,4,drilling
6918,58005-4-0-32.wav,58005,21.065261,25.065261,1,6,4,drilling
6919,58005-4-0-34.wav,58005,22.065261,26.065261,1,6,4,drilling
6920,58005-4-0-40.wav,58005,25.065261,29.065261,1,6,4,drilling
6921,58005-4-0-41.wav,58005,25.565261,29.565261,1,6,4,drilling
6922,58005-4-0-44.wav,58005,27.065261,31.065261,1,6,4,drilling
6923,58005-4-0-45.wav,58005,27.565261,31.565261,1,6,4,drilling
6924,58005-4-0-51.wav,58005,30.565261,34.565261,1,6,4,drilling
6925,58005-4-0-55.wav,58005,32.565261,36.565261,1,6,4,drilling
6926,58005-4-0-63.wav,58005,36.565261,40.565261,1,6,4,drilling
6927,58005-4-0-68.wav,58005,39.065261,43.065261,1,6,4,drilling
6928,58005-4-0-70.wav,58005,40.065261,44.065261,1,6,4,drilling
6929,58005-4-0-76.wav,58005,43.065261,47.065261,1,6,4,drilling
6941,58937-4-0-0.wav,58937,1.2003409999999999,5.200341000000001,1,9,4,drilling
6942,58937-4-0-12.wav,58937,7.200341000000001,11.200341,1,9,4,drilling
6943,58937-4-0-13.wav,58937,7.700341000000001,11.700341,1,9,4,drilling
6944,58937-4-0-2.wav,58937,2.200341,6.200341000000001,1,9,4,drilling
6945,58937-4-0-4.wav,58937,3.200341,7.200341000000001,1,9,4,drilling
6946,58937-4-0-7.wav,58937,4.700341000000001,8.700341,1,9,4,drilling
6947,58937-4-1-0.wav,58937,32.409194,36.409194,1,9,4,drilling
6948,58937-4-1-1.wav,58937,32.909194,36.909194,1,9,4,drilling
6949,58937-4-2-10.wav,58937,53.01362099999999,57.01362099999999,1,9,4,drilling
6950,58937-4-2-2.wav,58937,49.013621,53.01362099999999,1,9,4,drilling
6951,58937-4-2-9.wav,58937,52.51362099999999,56.51362099999999,1,9,4,drilling
6952,58937-4-3-6.wav,58937,75.660613,79.660613,1,9,4,drilling
6953,58937-4-3-9.wav,58937,77.160613,81.160613,1,9,4,drilling
6954,58937-4-4-1.wav,58937,107.01021599999999,111.01021599999999,1,9,4,drilling
6955,58937-4-5-2.wav,58937,123.754824,127.754824,1,9,4,drilling
6956,58937-4-5-4.wav,58937,124.754824,128.754824,1,9,4,drilling
6977,59594-4-0-0.wav,59594,0.0,4.0,2,2,4,drilling
6978,59594-4-0-1.wav,59594,0.5,4.5,2,2,4,drilling
6979,59594-4-0-2.wav,59594,1.0,5.0,2,2,4,drilling
6980,59594-4-0-3.wav,59594,1.5,5.5,2,2,4,drilling
6981,59594-4-0-4.wav,59594,2.0,6.0,2,2,4,drilling
6982,59595-4-0-0.wav,59595,45.745538,49.745538,2,8,4,drilling
6983,59595-4-0-1.wav,59595,46.245538,50.245538,2,8,4,drilling
7173,63095-4-0-1.wav,63095,10.49398,14.493979999999999,1,3,4,drilling
7174,63095-4-0-10.wav,63095,14.993979999999999,18.99398,1,3,4,drilling
7175,63095-4-0-14.wav,63095,16.99398,20.99398,1,3,4,drilling
7176,63095-4-0-16.wav,63095,17.99398,21.99398,1,3,4,drilling
7177,63095-4-0-20.wav,63095,19.99398,23.99398,1,3,4,drilling
7178,63095-4-0-21.wav,63095,20.49398,24.49398,1,3,4,drilling
7179,63095-4-0-26.wav,63095,22.99398,26.99398,1,3,4,drilling
7180,63095-4-0-28.wav,63095,23.99398,27.99398,1,3,4,drilling
7181,63095-4-0-29.wav,63095,24.49398,28.49398,1,3,4,drilling
7182,63095-4-0-4.wav,63095,11.99398,15.993979999999999,1,3,4,drilling
7183,63095-4-0-6.wav,63095,12.99398,16.99398,1,3,4,drilling
7184,63095-4-0-8.wav,63095,13.993979999999999,17.99398,1,3,4,drilling
7185,63095-4-1-10.wav,63095,84.853862,88.853862,1,3,4,drilling
7186,63095-4-1-18.wav,63095,88.853862,92.853862,1,3,4,drilling
7187,63095-4-1-19.wav,63095,89.353862,93.353862,1,3,4,drilling
7188,63095-4-1-20.wav,63095,89.853862,93.853862,1,3,4,drilling
7189,63095-4-1-23.wav,63095,91.353862,95.353862,1,3,4,drilling
7190,63095-4-1-27.wav,63095,93.353862,97.353862,1,3,4,drilling
7191,63095-4-1-33.wav,63095,96.353862,100.353862,1,3,4,drilling
7192,63095-4-1-4.wav,63095,81.853862,85.853862,1,3,4,drilling
7193,63095-4-1-6.wav,63095,82.853862,86.853862,1,3,4,drilling
7194,63095-4-1-7.wav,63095,83.353862,87.353862,1,3,4,drilling
7281,66622-4-0-0.wav,66622,0.0,4.0,1,3,4,drilling
7282,66622-4-0-1.wav,66622,0.5,4.5,1,3,4,drilling
7283,66622-4-0-2.wav,66622,1.0,5.0,1,3,4,drilling
7284,66622-4-0-3.wav,66622,1.5,5.5,1,3,4,drilling
7285,66622-4-0-4.wav,66622,2.0,6.0,1,3,4,drilling
7286,66622-4-0-5.wav,66622,2.5,6.5,1,3,4,drilling
7287,66622-4-0-6.wav,66622,3.0,7.0,1,3,4,drilling
7288,66622-4-0-7.wav,66622,3.5,7.5,1,3,4,drilling
7289,66622-4-0-8.wav,66622,4.0,8.0,1,3,4,drilling
7290,66623-4-0-0.wav,66623,0.0,4.0,1,6,4,drilling
7291,66623-4-0-1.wav,66623,0.5,4.5,1,6,4,drilling
7292,66623-4-0-2.wav,66623,1.0,5.0,1,6,4,drilling
7293,66623-4-0-3.wav,66623,1.5,5.5,1,6,4,drilling
7294,66623-4-0-4.wav,66623,2.0,6.0,1,6,4,drilling
7295,66623-4-0-5.wav,66623,2.5,6.5,1,6,4,drilling
7296,66623-4-0-6.wav,66623,3.0,7.0,1,6,4,drilling
122,102857-5-0-0.wav,102857,0.0,4.0,1,10,5,engine_idling
123,102857-5-0-1.wav,102857,0.5,4.5,1,10,5,engine_idling
124,102857-5-0-10.wav,102857,5.0,9.0,1,10,5,engine_idling
125,102857-5-0-11.wav,102857,5.5,9.5,1,10,5,engine_idling
126,102857-5-0-12.wav,102857,6.0,10.0,1,10,5,engine_idling
127,102857-5-0-13.wav,102857,6.5,10.5,1,10,5,engine_idling
128,102857-5-0-14.wav,102857,7.0,11.0,1,10,5,engine_idling
129,102857-5-0-15.wav,102857,7.5,11.5,1,10,5,engine_idling
130,102857-5-0-16.wav,102857,8.0,12.0,1,10,5,engine_idling
131,102857-5-0-17.wav,102857,8.5,12.5,1,10,5,engine_idling
132,102857-5-0-18.wav,102857,9.0,13.0,1,10,5,engine_idling
133,102857-5-0-19.wav,102857,9.5,13.5,1,10,5,engine_idling
134,102857-5-0-2.wav,102857,1.0,5.0,1,10,5,engine_idling
135,102857-5-0-20.wav,102857,10.0,14.0,1,10,5,engine_idling
136,102857-5-0-21.wav,102857,10.5,14.5,1,10,5,engine_idling
137,102857-5-0-22.wav,102857,11.0,15.0,1,10,5,engine_idling
138,102857-5-0-23.wav,102857,11.5,15.5,1,10,5,engine_idling
139,102857-5-0-24.wav,102857,12.0,16.0,1,10,5,engine_idling
140,102857-5-0-25.wav,102857,12.5,16.5,1,10,5,engine_idling
141,102857-5-0-26.wav,102857,13.0,17.0,1,10,5,engine_idling
142,102857-5-0-27.wav,102857,13.5,17.5,1,10,5,engine_idling
143,102857-5-0-28.wav,102857,14.0,18.0,1,10,5,engine_idling
144,102857-5-0-29.wav,102857,14.5,18.5,1,10,5,engine_idling
145,102857-5-0-3.wav,102857,1.5,5.5,1,10,5,engine_idling
146,102857-5-0-30.wav,102857,15.0,19.0,1,10,5,engine_idling
147,102857-5-0-4.wav,102857,2.0,6.0,1,10,5,engine_idling
148,102857-5-0-5.wav,102857,2.5,6.5,1,10,5,engine_idling
149,102857-5-0-6.wav,102857,3.0,7.0,1,10,5,engine_idling
150,102857-5-0-7.wav,102857,3.5,7.5,1,10,5,engine_idling
151,102857-5-0-8.wav,102857,4.0,8.0,1,10,5,engine_idling
152,102857-5-0-9.wav,102857,4.5,8.5,1,10,5,engine_idling
153,102858-5-0-0.wav,102858,0.0,4.0,1,2,5,engine_idling
154,102858-5-0-1.wav,102858,0.5,4.5,1,2,5,engine_idling
217,103249-5-0-0.wav,103249,0.0,4.0,1,9,5,engine_idling
218,103249-5-0-1.wav,103249,0.5,4.5,1,9,5,engine_idling
219,103249-5-0-10.wav,103249,5.0,9.0,1,9,5,engine_idling
220,103249-5-0-11.wav,103249,5.5,9.5,1,9,5,engine_idling
221,103249-5-0-12.wav,103249,6.0,10.0,1,9,5,engine_idling
222,103249-5-0-13.wav,103249,6.5,10.5,1,9,5,engine_idling
223,103249-5-0-14.wav,103249,7.0,11.0,1,9,5,engine_idling
224,103249-5-0-15.wav,103249,7.5,11.5,1,9,5,engine_idling
225,103249-5-0-16.wav,103249,8.0,12.0,1,9,5,engine_idling
226,103249-5-0-17.wav,103249,8.5,12.5,1,9,5,engine_idling
227,103249-5-0-18.wav,103249,9.0,13.0,1,9,5,engine_idling
228,103249-5-0-19.wav,103249,9.5,13.5,1,9,5,engine_idling
229,103249-5-0-2.wav,103249,1.0,5.0,1,9,5,engine_idling
230,103249-5-0-3.wav,103249,1.5,5.5,1,9,5,engine_idling
231,103249-5-0-4.wav,103249,2.0,6.0,1,9,5,engine_idling
232,103249-5-0-5.wav,103249,2.5,6.5,1,9,5,engine_idling
233,103249-5-0-6.wav,103249,3.0,7.0,1,9,5,engine_idling
234,103249-5-0-7.wav,103249,3.5,7.5,1,9,5,engine_idling
235,103249-5-0-8.wav,103249,4.0,8.0,1,9,5,engine_idling
236,103249-5-0-9.wav,103249,4.5,8.5,1,9,5,engine_idling
237,103258-5-0-0.wav,103258,0.0,4.0,1,1,5,engine_idling
238,103258-5-0-1.wav,103258,0.5,4.5,1,1,5,engine_idling
239,103258-5-0-10.wav,103258,5.0,9.0,1,1,5,engine_idling
240,103258-5-0-11.wav,103258,5.5,9.5,1,1,5,engine_idling
241,103258-5-0-12.wav,103258,6.0,10.0,1,1,5,engine_idling
242,103258-5-0-13.wav,103258,6.5,10.5,1,1,5,engine_idling
243,103258-5-0-14.wav,103258,7.0,11.0,1,1,5,engine_idling
244,103258-5-0-15.wav,103258,7.5,11.5,1,1,5,engine_idling
245,103258-5-0-16.wav,103258,8.0,12.0,1,1,5,engine_idling
246,103258-5-0-17.wav,103258,8.5,12.5,1,1,5,engine_idling
247,103258-5-0-18.wav,103258,9.0,13.0,1,1,5,engine_idling
248,103258-5-0-19.wav,103258,9.5,13.5,1,1,5,engine_idling
249,103258-5-0-2.wav,103258,1.0,5.0,1,1,5,engine_idling
250,103258-5-0-3.wav,103258,1.5,5.5,1,1,5,engine_idling
251,103258-5-0-4.wav,103258,2.0,6.0,1,1,5,engine_idling
252,103258-5-0-5.wav,103258,2.5,6.5,1,1,5,engine_idling
253,103258-5-0-6.wav,103258,3.0,7.0,1,1,5,engine_idling
254,103258-5-0-7.wav,103258,3.5,7.5,1,1,5,engine_idling
255,103258-5-0-8.wav,103258,4.0,8.0,1,1,5,engine_idling
256,103258-5-0-9.wav,103258,4.5,8.5,1,1,5,engine_idling
259,103438-5-0-0.wav,103438,0.0,4.0,2,10,5,engine_idling
260,103438-5-0-1.wav,103438,0.5,4.5,2,10,5,engine_idling
261,103438-5-0-2.wav,103438,1.0,5.0,2,10,5,engine_idling
457,106014-5-0-0.wav,106014,4.4009540000000005,8.400953999999999,1,10,5,engine_idling
458,106014-5-0-1.wav,106014,4.9009540000000005,8.900953999999997,1,10,5,engine_idling
459,106014-5-0-2.wav,106014,5.4009540000000005,9.400954,1,10,5,engine_idling
460,106014-5-0-3.wav,106014,5.9009540000000005,9.900954,1,10,5,engine_idling
461,106014-5-0-4.wav,106014,6.4009540000000005,10.400954,1,10,5,engine_idling
462,106015-5-0-0.wav,106015,3.484984,7.484984,1,2,5,engine_idling
463,106015-5-0-1.wav,106015,3.984984,7.984984,1,2,5,engine_idling
464,106015-5-0-10.wav,106015,8.484983999999999,12.484983999999999,1,2,5,engine_idling
465,106015-5-0-11.wav,106015,8.984983999999999,12.984983999999999,1,2,5,engine_idling
466,106015-5-0-12.wav,106015,9.484983999999999,13.484983999999999,1,2,5,engine_idling
467,106015-5-0-13.wav,106015,9.984983999999999,13.984983999999999,1,2,5,engine_idling
468,106015-5-0-14.wav,106015,10.484983999999999,14.484983999999999,1,2,5,engine_idling
469,106015-5-0-15.wav,106015,10.984983999999999,14.984983999999999,1,2,5,engine_idling
470,106015-5-0-16.wav,106015,11.484983999999999,15.484983999999999,1,2,5,engine_idling
471,106015-5-0-17.wav,106015,11.984983999999999,15.984983999999999,1,2,5,engine_idling
472,106015-5-0-18.wav,106015,12.484983999999999,16.484984,1,2,5,engine_idling
473,106015-5-0-19.wav,106015,12.984983999999999,16.984984,1,2,5,engine_idling
474,106015-5-0-2.wav,106015,4.484984,8.484983999999999,1,2,5,engine_idling
475,106015-5-0-20.wav,106015,13.484983999999999,17.484984,1,2,5,engine_idling
476,106015-5-0-3.wav,106015,4.984984,8.984983999999999,1,2,5,engine_idling
477,106015-5-0-4.wav,106015,5.484984,9.484983999999999,1,2,5,engine_idling
478,106015-5-0-5.wav,106015,5.984984,9.984983999999999,1,2,5,engine_idling
479,106015-5-0-6.wav,106015,6.484984,10.484983999999999,1,2,5,engine_idling
480,106015-5-0-7.wav,106015,6.984984,10.984983999999999,1,2,5,engine_idling
481,106015-5-0-8.wav,106015,7.484984,11.484983999999999,1,2,5,engine_idling
482,106015-5-0-9.wav,106015,7.984984,11.984983999999999,1,2,5,engine_idling
483,106486-5-0-0.wav,106486,0.0,4.0,1,6,5,engine_idling
484,106486-5-0-1.wav,106486,0.5,4.5,1,6,5,engine_idling
485,106486-5-0-2.wav,106486,1.0,5.0,1,6,5,engine_idling
486,106487-5-0-0.wav,106487,0.0,4.0,1,5,5,engine_idling
487,106487-5-0-1.wav,106487,0.5,4.5,1,5,5,engine_idling
488,106487-5-0-2.wav,106487,1.0,5.0,1,5,5,engine_idling
489,106905-5-0-0.wav,106905,55.008446,59.008446,2,8,5,engine_idling
490,106905-5-0-1.wav,106905,55.508446,59.508446,2,8,5,engine_idling
491,106905-5-0-2.wav,106905,56.008446,60.008446,2,8,5,engine_idling
500,107228-5-0-0.wav,107228,3.134753,7.134753,1,3,5,engine_idling
501,107228-5-0-1.wav,107228,3.634753,7.634753,1,3,5,engine_idling
502,107228-5-0-2.wav,107228,4.134753,8.134753,1,3,5,engine_idling
503,107228-5-0-3.wav,107228,4.634753,8.634753,1,3,5,engine_idling
504,107228-5-0-4.wav,107228,5.134753,9.134753,1,3,5,engine_idling
505,107228-5-0-5.wav,107228,5.634753,9.634753,1,3,5,engine_idling
506,107228-5-0-6.wav,107228,6.134753,10.134753,1,3,5,engine_idling
507,107228-5-0-7.wav,107228,6.634753,10.634753,1,3,5,engine_idling
627,111386-5-0-0.wav,111386,2.784895,6.7848950000000015,1,6,5,engine_idling
628,111386-5-0-1.wav,111386,3.2848949999999997,7.2848950000000015,1,6,5,engine_idling
629,111386-5-0-2.wav,111386,3.7848949999999997,7.7848950000000015,1,6,5,engine_idling
630,111386-5-0-3.wav,111386,4.2848950000000015,8.284895,1,6,5,engine_idling
631,111386-5-0-4.wav,111386,4.7848950000000015,8.784895,1,6,5,engine_idling
632,111386-5-0-5.wav,111386,5.2848950000000015,9.284895,1,6,5,engine_idling
633,111386-5-0-6.wav,111386,5.7848950000000015,9.784895,1,6,5,engine_idling
634,111386-5-0-7.wav,111386,6.2848950000000015,10.284895,1,6,5,engine_idling
635,111386-5-1-0.wav,111386,28.890258000000003,32.890258,1,6,5,engine_idling
636,111386-5-1-1.wav,111386,29.390258000000003,33.390258,1,6,5,engine_idling
637,111386-5-1-10.wav,111386,33.890258,37.890258,1,6,5,engine_idling
638,111386-5-1-11.wav,111386,34.390258,38.390258,1,6,5,engine_idling
639,111386-5-1-12.wav,111386,34.890258,38.890258,1,6,5,engine_idling
640,111386-5-1-13.wav,111386,35.390258,39.390258,1,6,5,engine_idling
641,111386-5-1-14.wav,111386,35.890258,39.890258,1,6,5,engine_idling
642,111386-5-1-2.wav,111386,29.890258000000003,33.890258,1,6,5,engine_idling
643,111386-5-1-3.wav,111386,30.390258000000003,34.390258,1,6,5,engine_idling
644,111386-5-1-4.wav,111386,30.890258000000003,34.890258,1,6,5,engine_idling
645,111386-5-1-5.wav,111386,31.390258000000003,35.390258,1,6,5,engine_idling
646,111386-5-1-6.wav,111386,31.890258000000003,35.890258,1,6,5,engine_idling
647,111386-5-1-7.wav,111386,32.390258,36.390258,1,6,5,engine_idling
648,111386-5-1-8.wav,111386,32.890258,36.890258,1,6,5,engine_idling
649,111386-5-1-9.wav,111386,33.390258,37.390258,1,6,5,engine_idling
673,112075-5-0-0.wav,112075,8.037355,12.037355,2,3,5,engine_idling
674,112075-5-0-1.wav,112075,8.537355,12.537355,2,3,5,engine_idling
675,112075-5-0-2.wav,112075,9.037355,13.037355,2,3,5,engine_idling
681,113201-5-0-0.wav,113201,0.0,4.0,1,2,5,engine_idling
682,113201-5-0-1.wav,113201,0.5,4.5,1,2,5,engine_idling
683,113201-5-0-2.wav,113201,1.0,5.0,1,2,5,engine_idling
684,113201-5-0-3.wav,113201,1.5,5.5,1,2,5,engine_idling
685,113201-5-0-4.wav,113201,2.0,6.0,1,2,5,engine_idling
686,113201-5-0-5.wav,113201,2.5,6.5,1,2,5,engine_idling
687,113201-5-0-6.wav,113201,3.0,7.0,1,2,5,engine_idling
688,113201-5-0-7.wav,113201,3.5,7.5,1,2,5,engine_idling
689,113202-5-0-0.wav,113202,0.0,4.0,1,8,5,engine_idling
690,113202-5-0-1.wav,113202,0.5,4.5,1,8,5,engine_idling
691,113202-5-0-10.wav,113202,5.0,9.0,1,8,5,engine_idling
692,113202-5-0-11.wav,113202,5.5,9.5,1,8,5,engine_idling
693,113202-5-0-12.wav,113202,6.0,10.0,1,8,5,engine_idling
694,113202-5-0-13.wav,113202,6.5,10.5,1,8,5,engine_idling
695,113202-5-0-14.wav,113202,7.0,11.0,1,8,5,engine_idling
696,113202-5-0-15.wav,113202,7.5,11.5,1,8,5,engine_idling
697,113202-5-0-16.wav,113202,8.0,12.0,1,8,5,engine_idling
698,113202-5-0-17.wav,113202,8.5,12.5,1,8,5,engine_idling
699,113202-5-0-18.wav,113202,9.0,13.0,1,8,5,engine_idling
700,113202-5-0-19.wav,113202,9.5,13.5,1,8,5,engine_idling
701,113202-5-0-2.wav,113202,1.0,5.0,1,8,5,engine_idling
702,113202-5-0-20.wav,113202,10.0,14.0,1,8,5,engine_idling
703,113202-5-0-21.wav,113202,10.5,14.5,1,8,5,engine_idling
704,113202-5-0-22.wav,113202,11.0,15.0,1,8,5,engine_idling
705,113202-5-0-23.wav,113202,11.5,15.5,1,8,5,engine_idling
706,113202-5-0-24.wav,113202,12.0,16.0,1,8,5,engine_idling
